name,info,subfolder,year
DP02_0055M,Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,DP02,2019
DP02_0056E,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),DP02,2019
DP02_0056M,Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),DP02,2019
DP02_0057E,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),DP02,2019
DP02_0057M,Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),DP02,2019
DP02_0058E,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,DP02,2019
DP02_0058M,Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,DP02,2019
DP02_0059E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,DP02,2019
DP02_0059M,Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,DP02,2019
DP02_0060E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,DP02,2019
DP02_0060M,Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,DP02,2019
DP02_0061E,"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",DP02,2019
DP02_0061M,"Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",DP02,2019
DP02_0062E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),DP02,2019
DP02_0062M,Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),DP02,2019
DP02_0063E,"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",DP02,2019
DP02_0063M,"Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",DP02,2019
DP02_0064E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,DP02,2019
DP02_0064M,Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,DP02,2019
DP02_0065E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,DP02,2019
DP02_0065M,Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,DP02,2019
DP02_0066E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,DP02,2019
DP02_0066M,Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,DP02,2019
DP02_0067E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,DP02,2019
DP02_0067M,Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,DP02,2019
DP02_0068E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,DP02,2019
DP02_0068M,Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,DP02,2019
DP02_0069E,Estimate!!VETERAN STATUS!!Civilian population 18 years and over,DP02,2019
DP02_0069M,Margin of Error!!VETERAN STATUS!!Civilian population 18 years and over,DP02,2019
DP02_0070E,Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,DP02,2019
DP02_0070M,Margin of Error!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,DP02,2019
DP02_0071E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DP02,2019
DP02_0071M,Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DP02,2019
DP02_0072E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,DP02,2019
DP02_0072M,Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,DP02,2019
DP02_0073E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DP02,2019
DP02_0073M,Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DP02,2019
DP02_0074E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,DP02,2019
DP02_0074M,Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,DP02,2019
DP02_0075E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DP02,2019
DP02_0075M,Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DP02,2019
DP02_0076E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,DP02,2019
DP02_0076M,Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,DP02,2019
DP02_0077E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DP02,2019
DP02_0077M,Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DP02,2019
DP02_0078E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,DP02,2019
DP02_0078M,Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,DP02,2019
DP02_0079E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,DP02,2019
DP02_0079M,Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,DP02,2019
DP02_0080E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house,DP02,2019
DP02_0080M,Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house,DP02,2019
DP02_0081E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.,DP02,2019
DP02_0081M,Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.,DP02,2019
DP02_0082E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county,DP02,2019
DP02_0082M,Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county,DP02,2019
DP02_0083E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county,DP02,2019
DP02_0083M,Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county,DP02,2019
DP02_0084E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state,DP02,2019
DP02_0084M,Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state,DP02,2019
DP02_0085E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state,DP02,2019
DP02_0085M,Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state,DP02,2019
DP02_0086E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad,DP02,2019
DP02_0086M,Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad,DP02,2019
DP02_0087E,Estimate!!PLACE OF BIRTH!!Total population,DP02,2019
DP02_0087M,Margin of Error!!PLACE OF BIRTH!!Total population,DP02,2019
DP02_0088E,Estimate!!PLACE OF BIRTH!!Total population!!Native,DP02,2019
DP02_0088M,Margin of Error!!PLACE OF BIRTH!!Total population!!Native,DP02,2019
DP02_0089E,Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in United States,DP02,2019
DP02_0089M,Margin of Error!!PLACE OF BIRTH!!Total population!!Native!!Born in United States,DP02,2019
DP02_0090E,Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence,DP02,2019
DP02_0090M,Margin of Error!!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence,DP02,2019
DP02_0091E,Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state,DP02,2019
DP02_0091M,Margin of Error!!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state,DP02,2019
DP02_0092E,"Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",DP02,2019
DP02_0092M,"Margin of Error!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",DP02,2019
DP02_0093E,Estimate!!PLACE OF BIRTH!!Total population!!Foreign born,DP02,2019
DP02_0093M,Margin of Error!!PLACE OF BIRTH!!Total population!!Foreign born,DP02,2019
DP02_0094E,Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population,DP02,2019
DP02_0094M,Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population,DP02,2019
DP02_0095E,Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen,DP02,2019
DP02_0095M,Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen,DP02,2019
DP02_0096E,Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen,DP02,2019
DP02_0096M,Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen,DP02,2019
DP02_0097E,Estimate!!YEAR OF ENTRY!!Population born outside the United States,DP02,2019
DP02_0097M,Margin of Error!!YEAR OF ENTRY!!Population born outside the United States,DP02,2019
DP02_0098E,Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Native,DP02,2019
DP02_0098M,Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native,DP02,2019
DP02_0099E,Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later,DP02,2019
DP02_0099M,Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later,DP02,2019
DP02_0100E,Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010,DP02,2019
DP02_0100M,Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010,DP02,2019
DP02_0101E,Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born,DP02,2019
DP02_0101M,Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born,DP02,2019
DP02_0102E,Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later,DP02,2019
DP02_0102M,Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later,DP02,2019
DP02_0103E,Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010,DP02,2019
DP02_0103M,Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010,DP02,2019
DP02_0104E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",DP02,2019
DP02_0104M,"Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",DP02,2019
DP02_0105E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe",DP02,2019
DP02_0105M,"Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe",DP02,2019
DP02_0106E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia",DP02,2019
DP02_0106M,"Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia",DP02,2019
DP02_0107E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa",DP02,2019
DP02_0107M,"Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa",DP02,2019
DP02_0108E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania",DP02,2019
DP02_0108M,"Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania",DP02,2019
DP02_0109E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America",DP02,2019
DP02_0109M,"Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America",DP02,2019
DP02_0110E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America",DP02,2019
DP02_0110M,"Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America",DP02,2019
DP02_0111E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,DP02,2019
DP02_0111M,Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,DP02,2019
DP02_0112E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,DP02,2019
DP02_0112M,Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,DP02,2019
DP02_0113E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,DP02,2019
DP02_0113M,Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,DP02,2019
DP02_0114E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""",DP02,2019
DP02_0114M,"Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""",DP02,2019
DP02_0115E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,DP02,2019
DP02_0115M,Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,DP02,2019
DP02_0116E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""",DP02,2019
DP02_0116M,"Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""",DP02,2019
DP02_0117E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,DP02,2019
DP02_0117M,Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,DP02,2019
DP02_0118E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""",DP02,2019
DP02_0118M,"Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""",DP02,2019
DP02_0119E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,DP02,2019
DP02_0119M,Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,DP02,2019
DP02_0120E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""",DP02,2019
DP02_0120M,"Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""",DP02,2019
DP02_0121E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,DP02,2019
DP02_0121M,Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,DP02,2019
DP02_0122E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well""",DP02,2019
DP02_0122M,"Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well""",DP02,2019
DP02_0123E,Estimate!!ANCESTRY!!Total population,DP02,2019
DP02_0123M,Margin of Error!!ANCESTRY!!Total population,DP02,2019
DP02_0124E,Estimate!!ANCESTRY!!Total population!!American,DP02,2019
DP02_0124M,Margin of Error!!ANCESTRY!!Total population!!American,DP02,2019
DP02_0125E,Estimate!!ANCESTRY!!Total population!!Arab,DP02,2019
DP02_0125M,Margin of Error!!ANCESTRY!!Total population!!Arab,DP02,2019
DP02_0126E,Estimate!!ANCESTRY!!Total population!!Czech,DP02,2019
DP02_0126M,Margin of Error!!ANCESTRY!!Total population!!Czech,DP02,2019
DP02_0127E,Estimate!!ANCESTRY!!Total population!!Danish,DP02,2019
DP02_0127M,Margin of Error!!ANCESTRY!!Total population!!Danish,DP02,2019
DP02_0128E,Estimate!!ANCESTRY!!Total population!!Dutch,DP02,2019
DP02_0128M,Margin of Error!!ANCESTRY!!Total population!!Dutch,DP02,2019
DP02_0129E,Estimate!!ANCESTRY!!Total population!!English,DP02,2019
DP02_0129M,Margin of Error!!ANCESTRY!!Total population!!English,DP02,2019
DP02_0130E,Estimate!!ANCESTRY!!Total population!!French (except Basque),DP02,2019
DP02_0130M,Margin of Error!!ANCESTRY!!Total population!!French (except Basque),DP02,2019
